iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
GEO,Asia,Georgia,01/01/2023,1809870,43,98.714,16903,0,0.714,483355.745,11.484,26.363,4514.226,0,0.191,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,,2.6,73.77,0.812,3744385,,,,
DEU,Europe,Germany,01/01/2023,37390408,4852,21914.714,165566,26,129,448488.422,58.199,262.861,1985.922,0.312,1.547,1.16,1376,16.505,,,1137,13.638,10230,122.706,,,,,,,,,,191586109,64863873,63550200,64384383,366,8925,229.8,77.8,76.23,77.23,107,155,0,,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947,83369840,186890.75,6.46,41.77,2243.731
GHA,Africa,Ghana,01/01/2023,171065,17,3.857,1461,0,0,5110.099,0.508,0.115,43.643,0,0,0.3,,,,,,,,,,,,,,,,,,,,,,,28094,,,,,839,19712,0.059,,126.719,21.1,3.385,1.948,4227.63,12,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611,33475870,,,,
GIB,Europe,Gibraltar,01/01/2023,20305,0,4.286,110,0,0,621385.072,0,131.154,3366.282,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457.1,,,,,,,,,,,,79.93,,32677,,,,
GRC,Europe,Greece,01/01/2023,5588392,0,5484,34925,0,20.857,538122.972,0,528.071,3363.033,0,2.008,0.29,,,,,58,5.619,1477,142.247,,,,,,,,,,22017153,7932396,7642848,7020300,20,1421,212.01,76.38,73.6,67.6,137,20,0,,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888,10384972,38464.59,10.17,13.67,3719.5208
GRL,North America,Greenland,01/01/2023,11971,0,0,21,0,0,211898.609,0,0,371.721,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,,,,,,199.941,2.16,,,,,71.7,,56494,,,,
GRD,North America,Grenada,01/01/2023,19671,0,1.571,238,0,0,156792.259,0,12.525,1897.034,0,0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.132,29.4,7.304,5.021,13593.877,,243.964,10.71,,,,3.7,72.4,0.779,125459,,,,
GLP,North America,Guadeloupe,01/01/2023,200533,0,77.857,1000,0,0.143,506700.997,0,196.727,2526.771,0,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4,,,,,,,,,,,82.14,,395762,1439.6001,13.36,17.33,3636.7864
GUM,Oceania,Guam,01/01/2023,50002,0,9.143,411,0,0,291076.533,0,53.223,2392.553,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.128,31.4,9.551,5.493,,,310.496,21.52,,,,,80.07,,171783,,,,
GTM,North America,Guatemala,01/01/2023,1203380,1729,1105.143,20000,2,1.429,67439.24,96.896,61.934,1120.83,0.112,0.08,0.92,,,,,,,,,,,,,,,,,,,,,,,248,,,,,14,42,0,,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,,,76.665,0.6,74.3,0.663,17843914,56215.918,21.79,-10.38,3107.221
GGY,Europe,Guernsey,01/01/2023,34117,0,46.143,61,0,0.143,538726.334,0,728.621,963.224,0,2.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63329,,,,
GIN,Africa,Guinea,01/01/2023,38224,0,1.857,467,0,0.143,2757.994,0,0.134,33.696,0,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,15836,,,,,1143,13749,0.099,,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,,,17.45,0.3,61.6,0.477,13859349,,,,
GNB,Africa,Guinea-Bissau,01/01/2023,8947,0,0,176,0,0,4249.185,0,0,83.587,0,0,0,,,,,,,,,,,,,,,,,,,,,,,5,,,,,2,4,0,,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,,,6.403,,58.32,0.48,2105580,,,,
GUY,South America,Guyana,01/01/2023,72163,77,22.714,1286,0,0,89230.358,95.211,28.086,1590.153,0,0,1.05,,,,,,,,,,,,,,,,,,,,,,,84,,,,,104,21,0.003,,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682,808727,,,,
HTI,North America,Haiti,01/01/2023,33969,0,8.143,860,0,0,2932.153,0,0.703,74.234,0,0,0.08,,,,,,,,,,,,,,,,,,,,,,,46,,,,,4,86,0.001,,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.51,11585003,,,,
OWID_HIC,,High income,01/01/2023,404748888,254141,364527.714,2749200,996,1597.714,323665.864,203.229,291.502,2198.455,0.796,1.278,,,,,,,,,,,,,,,,,,,2772285727,992969309,931982395,811431097,135938,590153,221.69,79.4,74.53,64.89,472,41997,0.003,,,,,,,,,,,,,,,,1250514600,,,,
HND,North America,Honduras,01/01/2023,465915,0,318.571,11071,0,1.143,44658.424,0,30.535,1061.167,0,0.11,0.54,,,,,,,,,,,,,,,,,,,,,,,2943,,,,,282,241,0.002,,82.805,24.9,4.652,2.883,4541.795,16,240.208,7.21,2,,84.169,0.7,75.27,0.634,10432858,,,,
HKG,Asia,Hong Kong,01/01/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20348860,6908760,6787655,6652445,10101,14744,271.72,92.25,90.64,88.83,1969,293,0.004,,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949,7488863,,,,
HUN,Europe,Hungary,01/01/2023,2185816,0,628.143,48495,0,8,219298.619,0,63.02,4865.408,0,0.803,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854,9967304,41545.105,10.6,-0.45,4090.5986
ISL,Europe,Iceland,01/01/2023,208020,2,26.143,250,0,0,557839.438,5.363,70.106,670.416,0,0,0.02,,,,,,,21,56.943,,,,,,,,,,,,,,,,,,,,,,,,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949,372903,430.4999,6.22,18.06,1147.0149
IND,Asia,India,01/01/2023,44678649,265,220.429,530705,3,1.714,31526.599,0.187,0.156,374.481,0.002,0.001,1.06,,,,,,,,,,,,,,,,,,2201044679,1027204886,951216009,222623784,54693,78479,155.31,72.48,67.12,15.71,55,7184,0.001,,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,1417173120,,,,
IDN,Asia,Indonesia,01/01/2023,6720181,366,579.571,160619,7,11.714,24392.553,1.328,2.104,583.006,0.025,0.043,0.55,,,,,,,,,,,,,,,,,,,,,,,40329,,,,,146,2946,0.001,,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,275501344,,,,
IRN,Asia,Iran,01/01/2023,7561140,82,58.429,144685,3,1.714,85387.82,0.926,0.66,1633.925,0.034,0.019,1.28,,,,,,,,,,,,,,,,,,,,,,,6775,,,,,77,772,0.001,,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783,88550568,,,,
IRQ,Asia,Iraq,01/01/2023,2465545,172,24.571,25375,1,0.143,55410.332,3.866,0.552,570.274,0.022,0.003,0.11,,,,,,,,,,,,,,,,,,,,,,,399,,,,,9,0,0,,88.125,20,3.186,1.957,15663.986,2.5,218.612,8.83,,,94.576,1.4,70.6,0.674,44496124,,,,
IRL,Europe,Ireland,01/01/2023,1692768,622,429.143,8449,10,8,336996.139,123.828,85.434,1682.026,1.991,1.593,0.26,29,5.773,678,134.976,15,2.996,651,129.636,,,,,,,,,,,,,,,178,,,,,35,18,0,,69.874,38.7,13.928,8.678,67335.293,0.2,126.459,3.28,23,25.7,,2.96,82.3,0.955,5023108,,,,
IMN,Europe,Isle of Man,01/01/2023,38008,0,0,116,0,0,449617.905,0,0,1372.229,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.872,,,,,,,,,,,,81.4,,84534,,,,
ISR,Asia,Israel,01/01/2023,4764023,484,1053.714,12067,3,5.857,504182.771,51.222,111.516,1277.066,0.317,0.62,0.9,64,6.773,701,74.188,24,2.54,456,48.259,,,,,,,,,,18610045,6721958,6158224,5729863,1719,1655,196.95,71.14,65.17,60.64,175,12,0,,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,12112.9,8.68,-0.86,1320.2762
ITA,Europe,Italy,01/01/2023,25192831,24393,18904,184918,126,107.143,426726.114,413.178,320.203,3132.214,2.134,1.815,1.31,308,5.217,8281,140.267,234,3.964,3860,65.382,,,,,,,,,,143406476,50880207,47972012,46410170,39,8305,242.91,86.18,81.26,78.61,141,78,0,,205.859,47.9,23.021,16.24,35220.084,2,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,
JAM,North America,Jamaica,01/01/2023,152791,0,0,3463,0,0,54039.744,0,0,1224.808,0,0,0.03,,,,,,,,,,,,,,,,,,,,,,,71,,,,,25,49,0.002,,266.879,31.4,9.684,6.39,8193.571,,206.537,11.28,5.3,28.6,66.425,1.7,74.47,0.734,2827382,,,,
JPN,Asia,Japan,01/01/2023,29212535,107465,135161.429,57266,292,277.286,235676.767,866.991,1090.436,462.003,2.356,2.237,0.86,,,,,,,,,,,,,,,,,,373061307,104554726,103151270,165355311,529,236993,300.97,84.35,83.22,133.4,1912,1710,0.001,,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,123951696,,,,
JEY,Europe,Jersey,01/01/2023,65802,18,59.429,146,0,0,593902.307,162.461,536.378,1317.737,0,0,,,,,,,,,,,,,,,,,,,266351,84344,81847,73634,,16,240.4,76.13,73.87,66.46,144,1,0.001,,,,,,,,,,,,,,,,110796,,,,
JOR,Asia,Jordan,01/01/2023,1746997,0,0,14122,0,0,154794.998,0,0,1251.299,0,0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.285,23.2,3.81,2.361,8337.49,0.1,208.257,11.75,,,,1.4,74.53,0.729,11285875,,,,
KAZ,Asia,Kazakhstan,01/01/2023,1493734,198,216.143,19058,0,0.143,77004.544,10.207,11.143,982.473,0,0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,0.001,,6.681,30.6,6.991,4.625,24055.588,0.1,466.792,7.11,7,43.1,98.999,6.7,73.6,0.825,19397998,,,,
KEN,Africa,Kenya,01/01/2023,342507,37,5.286,5688,0,0,6339.496,0.685,0.098,105.28,0,0,0.53,,,,,,,,,,,,,,,,,,,,,,,3266,,,,,60,1365,0.003,,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,
KIR,Oceania,Kiribati,01/01/2023,3430,0,0,13,0,0,26135.922,0,0,99.057,0,0,0,,,,,,,,,,,,,,,,,,,,,,,342,,,,,2606,53,0.04,,143.701,23.2,3.895,2.21,1981.132,,434.657,22.66,35.9,58.9,,1.9,68.37,0.63,131237,,,,
OWID_KOS,Europe,Kosovo,01/01/2023,272240,3,5,3192,0,0,152762.308,1.683,2.806,1791.13,0,0,1.53,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,3,0,,168.155,,,,9795.834,0.6,,,,,,,,,1782115,,,,
KWT,Asia,Kuwait,01/01/2023,662970,52,7.429,2570,0,0,155302.812,12.181,1.74,602.031,0,0,0.06,,,,,,,,,,,,,,,,,,,,,,,78,,,,,18,40,0.001,,232.128,33.7,2.345,1.114,65530.537,,132.235,15.84,2.7,37,,2,75.49,0.806,4268886,,,,
KGZ,Asia,Kyrgyzstan,01/01/2023,206567,0,1.429,2991,0,0,31153.492,0,0.215,451.089,0,0,0.04,,,,,,,,,,,,,,,,,,3369954,1637056,1361203,,12,1040,50.82,24.69,20.53,,157,280,0.004,,32.333,26.3,4.489,2.882,3393.474,1.4,436.362,7.11,3.6,50.5,89.22,4.5,71.45,0.697,6630621,,,,
LAO,Asia,Laos,01/01/2023,217794,18,21.714,757,0,0,28925.515,2.391,2.884,100.538,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.715,24.4,4.029,2.322,6397.36,22.7,368.111,4,7.3,51.2,49.839,1.5,67.92,0.613,7529477,,,,
LVA,Europe,Latvia,01/01/2023,974216,170,192.571,6165,0,2.857,526417.148,91.859,104.056,3331.255,0,1.544,0.85,9,4.863,,,11,5.81,312,168.496,,,,,,,,,,,,,,,,,,,,,,,,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,,5.57,75.29,0.866,1850654,9820.403,11.66,36.99,5365.7134
LBN,Asia,Lebanon,01/01/2023,1222808,147,97.429,10747,0,0.429,222744.084,26.777,17.747,1957.65,0,0.078,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.561,31.1,8.514,5.43,13367.565,,266.591,12.71,26.9,40.7,,2.9,78.93,0.744,5489744,,,,
LSO,Africa,Lesotho,01/01/2023,34490,0,0,706,0,0,14957.764,0,0,306.181,0,0,0,,,,,,,,,,,,,,,,,,,,,,,893,,,,,387,121,0.005,,73.562,22.2,4.506,2.647,2851.153,59.6,405.126,3.94,0.4,53.9,2.117,,54.33,0.527,2305826,,,,
LBR,Africa,Liberia,01/01/2023,8055,2,0.714,294,0,0,1519.04,0.377,0.135,55.444,0,0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.127,19.2,3.057,1.756,752.788,38.6,272.509,2.42,1.5,18.1,1.188,0.8,64.1,0.48,5302690,,,,
LBY,Africa,Libya,01/01/2023,507142,0,3,6437,0,0,74444.567,0,0.44,944.902,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,218,,,,,32,72,0.001,,3.623,29,4.424,2.816,17881.509,,341.862,10.43,,,,3.7,72.91,0.724,6812344,,,,
LIE,Europe,Liechtenstein,01/01/2023,21304,1,3.286,87,0,0,541328.929,25.41,83.489,2210.647,0,0,0.85,,,,,,,1,25.605,,,,,,,,,,,,,,,5,,,,,127,0,0,,237.012,,,,,,,7.77,,,,2.397,82.49,0.919,39355,,,,
LTU,Europe,Lithuania,01/01/2023,1288479,58,322.571,9483,1,2,468527.937,21.09,117.296,3448.291,0.364,0.727,1.01,,,,,25,8.942,,,,,,,,,,,,,,,,,77,,,,,28,4,0,,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,,6.56,75.93,0.882,2750058,23283.502,21,40.18,8565.301
OWID_LIC,,Low income,01/01/2023,2268729,671,339.143,47756,2,1.714,3075.805,0.91,0.46,64.745,0.003,0.002,,,,,,,,,,,,,,,,,,,256119836,191043832,159563974,14061053,302202,302202,34.72,25.9,21.63,1.91,410,247091,0.033,,,,,,,,,,,,,,,,737604900,,,,
OWID_LMC,,Lower middle income,01/01/2023,96691876,6088,4692.429,1335930,25,48.429,28172.825,1.774,1.367,389.246,0.007,0.014,,,,,,,,,,,,,,,,,,,4757380722,2220795165,1977536931,616631228,581645,610250,138.61,64.71,57.62,17.97,178,257736,0.008,,,,,,,,,,,,,,,,3432097300,,,,
LUX,Europe,Luxembourg,01/01/2023,313047,127,118.571,1190,0,1.429,483394.868,196.108,183.093,1837.551,0,2.206,0.42,4,6.177,30,46.325,2,3.151,17,26.783,,,,,,,,,,,,,,,12,,,,,19,0,0,,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,,4.51,82.25,0.916,647601,-145.99998,-1.06,25.67,-222.9787
MAC,Asia,Macao,01/01/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594,,,,,2293,1124,0.162,,20546.766,39.2,9.798,4.991,104861.851,,,,,,,,84.24,,695180,,,,
MDG,Africa,Madagascar,01/01/2023,67750,0,2.143,1418,0,0.286,2287.946,0,0.072,47.886,0,0.01,0.42,,,,,,,,,,,,,,,,,,,,,,,4198,,,,,142,3953,0.013,,43.951,19.6,2.929,1.686,1416.44,77.6,405.994,3.94,,,50.54,0.2,67.04,0.528,29611718,,,,
MWI,Africa,Malawi,01/01/2023,88211,0,7.286,2685,0,0,4322.942,0,0.357,131.583,0,0,0.02,,,,,,,,,,,,,,,,,,,,,,,24236,,,,,1188,16449,0.081,,197.519,18.1,2.979,1.783,1095.042,71.4,227.349,3.94,4.4,24.7,8.704,1.3,64.26,0.483,20405318,,,,
MYS,Asia,Malaysia,01/01/2023,5026677,513,481.571,36853,1,4.143,148112.588,15.116,14.19,1085.885,0.029,0.122,0.68,30,0.884,433,12.758,,,820,24.162,,,,,,,,,,72358487,28123685,27535896,16917091,1254,2262,213.21,82.87,81.14,49.85,67,124,0,,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1,42.4,,1.9,76.16,0.81,33938216,,,,
MDV,Asia,Maldives,01/01/2023,185693,0,2.143,311,0,0,354512.617,0,4.091,593.74,0,0,0.16,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,1,0,,1454.433,30.6,4.12,2.875,15183.616,,164.905,9.19,2.1,55,95.803,,78.92,0.74,523798,,,,
MLI,Africa,Mali,01/01/2023,32770,0,0.286,743,0,0,1450.411,0,0.013,32.885,0,0,0.2,,,,,,,,,,,,,,,,,,,,,,,11650,,,,,516,9071,0.04,,15.196,16.4,2.519,1.486,2014.306,,268.024,2.42,1.6,23,52.232,0.1,59.31,0.434,22593598,,,,
MLT,Europe,Malta,01/01/2023,116414,30,23.857,817,2,0.571,218292.758,56.254,44.736,1531.991,3.75,1.072,1.36,0,0,,,,,40,75.567,,,,,,,,,,,,,,,101,,,,,189,5,0.001,,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.895,533293,738.0002,6.3,-12.17,1379.2488
MHL,Oceania,Marshall Islands,01/01/2023,15544,0,0,17,0,0,373716.731,0,0,408.723,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.15,,,,3819.202,,557.793,30.53,,,82.502,2.7,73.7,0.704,41593,,,,
MTQ,North America,Martinique,01/01/2023,227804,0,59.143,1084,0,0.714,619854.59,0,160.928,2949.564,0,1.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,,12.543,,,,,,,,,82.54,,367512,1331.1001,12.02,-12.99,3627.1636
MRT,Africa,Mauritania,01/01/2023,63429,0,0.143,997,0,0,13392.535,0,0.03,210.509,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,22,0,,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,0.546,4736146,,,,
MUS,Africa,Mauritius,01/01/2023,292296,107,155.714,1041,1,0.286,224933.396,82.341,119.828,801.091,0.77,0.22,0.37,,,,,,,,,,,,,,,,,,2613037,1123773,1088142,639517,,22,201.08,86.48,83.74,49.21,17,0,0,,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,0.804,1299478,,,,
MYT,Africa,Mayotte,01/01/2023,41993,0,3.429,187,0,0,128768.249,0,10.513,573.421,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,2.411,,,,,,,,,79.46,,326113,499.6,20.27,18.42,1486.8517
MEX,North America,Mexico,01/01/2023,7270010,4774,4398.143,331449,25,28.286,57017.844,37.442,34.494,2599.516,0.196,0.222,0.64,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,127504120,659128.25,28.14,-3.06,5131.1772
FSM,Oceania,Micronesia (country),01/01/2023,22234,0,23.571,58,0,0,194731.034,0,206.445,507.979,0,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.777,23,4.81,2.392,3299.464,16,454.343,12.02,,,,,67.88,0.62,114178,,,,
MDA,Europe,Moldova,01/01/2023,596458,0,51.143,11933,0,0.571,182236.259,0,15.626,3645.898,0,0.175,0.99,,,,,,,,,,,,,,,,,,,,,,,240,,,,,73,33,0.001,,123.655,37.6,10.864,6.955,5189.972,0.2,408.502,5.72,5.9,44.6,86.979,5.8,71.9,0.75,3272993,,,,
MCO,Europe,Monaco,01/01/2023,15951,3,5.143,65,0,0,437121.482,82.212,140.935,1781.261,0,0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19347.5,,,,,,,5.46,,,,13.8,86.75,,36491,,,,
MNG,Asia,Mongolia,01/01/2023,1007422,0,15.429,2136,0,0,296442.445,0,4.54,628.536,0,0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,28.6,4.031,2.421,11840.846,0.5,460.043,4.82,5.5,46.5,71.18,7,69.87,0.737,3398373,,,,
MNE,Europe,Montenegro,01/01/2023,284752,34,30.857,2791,0,0,454090.534,54.219,49.208,4450.774,0,0,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.28,39.1,14.762,9.395,16409.288,1,387.305,10.08,44,47.9,,3.861,76.88,0.829,627082,,,,
MSR,North America,Montserrat,01/01/2023,1403,0,0,8,0,0,317924.315,0,0,1812.826,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.16,,4413,,,,
MAR,Africa,Morocco,01/01/2023,1271595,47,50.143,16294,0,0,33947.243,1.255,1.339,434.994,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,426,,,,,11,59,0,,80.08,29.6,6.769,4.209,7485.013,1,419.146,7.14,0.8,47.1,,1.1,76.68,0.686,37457976,,,,
MOZ,Africa,Mozambique,01/01/2023,231039,0,9.857,2232,0,0.286,7007.654,0,0.299,67.699,0,0.009,0.26,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,2796,0.008,,37.728,17.7,3.158,1.87,1136.103,62.9,329.942,3.3,5.1,29.1,12.227,0.7,60.85,0.456,32969520,,,,
MMR,Asia,Myanmar,01/01/2023,633685,2,10.429,19490,0,0,11696.07,0.037,0.192,359.731,0,0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583,54179312,,,,
NAM,Africa,Namibia,01/01/2023,170352,0,10.571,4082,0,0,66361.67,0,4.118,1590.168,0,0,0.29,,,,,,,,,,,,,,,,,,,,,,,95,,,,,37,73,0.003,,3.078,22,3.552,2.085,9541.808,13.4,243.811,3.94,9.7,34.2,44.6,,63.71,0.646,2567024,,,,
NRU,Oceania,Nauru,01/01/2023,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,,682.45,,,,12895.635,,,24.07,43,36.9,,5,59.96,,12691,,,,
NPL,Asia,Nepal,01/01/2023,1001002,2,5.143,12019,0,0,32768.612,0.065,0.168,393.452,0,0,0.84,,,,,,,,,,,,,,,,,,,,,,,7829,,,,,256,1528,0.005,,204.43,25,5.809,3.212,2442.804,15,260.797,7.26,9.5,37.8,47.782,0.3,70.78,0.602,30547586,,,,
NLD,Europe,Netherlands,01/01/2023,8570206,1020,869.714,22992,2,3.143,487941.029,58.073,49.517,1309.04,0.114,0.179,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,17564020,40650.695,8.66,14.47,2307.3
NCL,Oceania,New Caledonia,01/01/2023,79577,0,59.286,314,0,0,274442.249,0,204.462,1082.912,0,0,,,,,,,,,,,,,,,,,,,,,,,,508,,,,,1752,33,0.011,,15.342,33.4,9.954,6.489,,,,23.36,,,,,77.55,,289959,,,,
NZL,Oceania,New Zealand,01/01/2023,2057450,0,4209.857,2331,0,6.143,396785.984,0,811.885,449.541,0,1.185,0.01,,,,,,,,,,,,,,,,,,11956250,4299867,4138510,3517873,30,436,230.58,82.92,79.81,67.84,84,19,0,,18.206,37.9,15.322,9.72,36085.843,,128.797,8.08,14.8,17.2,,2.61,82.29,0.931,5185289,-406.79962,-0.38,9.37,-77.8102
NIC,North America,Nicaragua,01/01/2023,15365,0,0,245,0,0,2211.302,0,0,35.26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1655,,,,,238,349,0.005,,51.667,27.3,5.445,3.519,5321.444,3.2,137.016,11.47,,,,0.9,74.48,0.66,6948395,,,,
NER,Africa,Niger,01/01/2023,9504,10,2.571,315,1,0.143,362.638,0.382,0.098,12.019,0.038,0.005,0.03,,,,,,,,,,,,,,,,,,,,,,,1107,,,,,42,1064,0.004,,16.955,15.1,2.553,1.378,926,44.5,238.339,2.42,0.1,15.4,8.978,0.3,62.42,0.394,26207982,,,,
NGA,Africa,Nigeria,01/01/2023,266450,0,5,3155,0,0,1219.221,0,0.023,14.437,0,0,0.11,,,,,,,,,,,,,,,,,,,,,,,205727,,,,,941,148319,0.068,,209.588,18.1,2.751,1.447,5338.454,,181.013,2.42,0.6,10.8,41.949,,54.69,0.539,218541216,,,,
NIU,Oceania,Niue,01/01/2023,458,0,17.571,,0,0,234631.148,0,9001.756,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.71,,1952,,,,
OWID_NAM,,North America,01/01/2023,119415599,10305,66803.857,1550058,42,439.429,198918.696,17.166,111.28,2582.037,0.07,0.732,,,,,,,,,,,,,,,,,,,1132487262,455970500,392550192,247180090,29493,202093,188.65,75.95,65.39,41.17,337,28265,0.005,,,,,,,,,,,,,,,,600323657,,,,
PRK,Asia,North Korea,01/01/2023,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.701,35.3,9.491,6.139,,,321.681,4,,,,13.2,72.27,,26069416,,,,
MKD,Europe,North Macedonia,01/01/2023,345603,0,29.571,9614,0,0.857,165075.473,0,14.125,4592.077,0,0.409,0.27,,,,,,,,,,,,,,,,,,1862722,854475,838084,161589,,5,88.97,40.81,40.03,7.72,2,1,0,,82.6,39.1,13.26,8.16,13111.214,5,322.688,10.08,,,,4.28,75.8,0.774,2093606,,,,
OWID_NIR,Europe,Northern Ireland,01/01/2023,,,,,,,,,,,,,,,,638,336.498,,,292,154.008,,,,,,,,,,4468643,,1359893,1045714,0,206,235.69,,71.72,55.15,109,0,0,,,,,,,,,,,,,,,,1896000,,,,
